Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_between_Purchase,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sale_Date ,Season,Preferred_Purchase_Time,Retention_Strategy,Churn_Flag
CUST_P602D0,PROD_QNYDQC,TRANS_DH0JF1103,11,45.22,Home,21,South America,0.28,4304.13,5/1/2020,4/13/2023,Fall,Afternoon,Email Campaign,Low
CUST_AU37H5,PROD_GHJFDO,TRANS_DH0JF1104,13,92.24,Home,64,North America,0.26,2461.25,5/1/2020,7/7/2023,Fall,Evening,Email Campaign,Low
CUST_RS64EM,PROD_0U4ZVO,TRANS_DH0JF1105,3,96.25,Sports,17,South America,0.01,8793.12,5/1/2020,6/1/2023,Summer,Morning,Discount,Low
CUST_JIQPV8,PROD_XEJ4UK,TRANS_DH0JF1106,13,129.59,Sports,74,Europe,0.43,2645.87,5/1/2020,8/22/2023,Winter,Morning,Email Campaign,Low
CUST_ECI3U8,PROD_7WT6J6,TRANS_DH0JF1107,14,151.35,Clothing,16,Europe,0.13,4834.29,5/1/2020,10/1/2023,Spring,Evening,Email Campaign,Low
CUST_RH024X,PROD_JQ1S6F,TRANS_DH0JF1108,17,154.2,Sports,81,North America,0.63,2315.56,5/1/2020,9/20/2023,Winter,Afternoon,Discount,Medium
CUST_OYIJGS,PROD_WQZ5T9,TRANS_DH0JF1109,7,159.67,Sports,53,Asia,0.35,2621.48,5/1/2020,2/28/2023,Summer,Afternoon,Loyalty Program,Low
CUST_HGIUYL,PROD_ZC2DS8,TRANS_DH0JF1110,18,22.51,Home,59,Asia,0.6,4004.9,5/2/2020,10/25/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_M1DA39,PROD_MESDOR,TRANS_DH0JF1111,6,33.54,Clothing,85,Europe,0.32,6886.11,5/2/2020,10/21/2023,Fall,Afternoon,Email Campaign,Low
CUST_GA5C7K,PROD_SYZHTA,TRANS_DH0JF1112,17,55.36,Sports,61,South America,0.6,1886.92,5/2/2020,4/30/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_2IHVC3,PROD_MYHBIZ,TRANS_DH0JF1113,19,68.15,Home,68,North America,0.57,7910.1,5/2/2020,4/20/2023,Spring,Evening,Email Campaign,Medium
CUST_DG0BC4,PROD_93LO49,TRANS_DH0JF1114,14,97.72,Electronics,62,North America,0.13,4052.21,5/2/2020,10/18/2023,Spring,Morning,Email Campaign,Low
CUST_BJJA17,PROD_1U0LDC,TRANS_DH0JF1115,3,114.57,Electronics,5,Europe,0.43,7543.06,5/2/2020,1/6/2023,Summer,Morning,Discount,Low
CUST_SX2DXE,PROD_B9B3XG,TRANS_DH0JF1116,3,125.77,Clothing,45,Asia,0.63,3303.18,5/2/2020,3/26/2023,Spring,Evening,Email Campaign,Medium
CUST_8G18L2,PROD_AYH2IY,TRANS_DH0JF1117,12,21.13,Clothing,41,Europe,0.62,5252.47,5/3/2020,11/13/2023,Spring,Afternoon,Loyalty Program,Medium
CUST_LOXMXC,PROD_WFP5XT,TRANS_DH0JF1118,18,24.52,Sports,83,North America,0.64,2659.65,5/3/2020,12/21/2023,Spring,Afternoon,Loyalty Program,Medium
CUST_VMQNS4,PROD_CL1LQH,TRANS_DH0JF1119,17,66.36,Sports,83,Europe,0.51,5788.87,5/3/2020,5/29/2023,Summer,Morning,Email Campaign,Medium
CUST_R0BZZQ,PROD_AP68UW,TRANS_DH0JF1120,16,87.79,Electronics,15,Asia,0.5,1075,5/3/2020,10/30/2023,Spring,Afternoon,Email Campaign,Medium
CUST_CC3260,PROD_3ZTSS8,TRANS_DH0JF1121,8,94.67,Clothing,33,Europe,0.2,5006.55,5/3/2020,8/7/2023,Summer,Afternoon,Discount,Low
CUST_ZSF7S3,PROD_TYS6TX,TRANS_DH0JF1122,16,98.62,Clothing,80,Europe,0.37,2121.59,5/3/2020,11/25/2023,Summer,Evening,Loyalty Program,Low
CUST_G52TF9,PROD_UUNGPZ,TRANS_DH0JF1123,9,154.97,Sports,53,North America,0.5,3682.14,5/3/2020,7/31/2023,Winter,Morning,Email Campaign,Medium
CUST_XJCIP7,PROD_7EATV7,TRANS_DH0JF1124,7,160.35,Home,17,North America,0.9,3267.35,5/3/2020,12/15/2023,Summer,Afternoon,Loyalty Program,High
CUST_5C1379,PROD_D2QYOR,TRANS_DH0JF1125,2,178.29,Home,42,Europe,0.2,1621.22,5/3/2020,10/17/2023,Spring,Morning,Loyalty Program,Low
CUST_E969Q7,PROD_4YGO6P,TRANS_DH0JF1126,2,38.5,Sports,69,Europe,0.24,8022.52,5/4/2020,11/26/2023,Spring,Evening,Loyalty Program,Low
CUST_ZJO0GW,PROD_BTLQJ7,TRANS_DH0JF1127,19,90.53,Home,38,Asia,0.65,7631.83,5/4/2020,4/23/2023,Summer,Morning,Loyalty Program,Medium
CUST_LVPSG5,PROD_FMSRQC,TRANS_DH0JF1128,3,94.17,Sports,34,Asia,0.44,5609.06,5/4/2020,10/28/2023,Winter,Morning,Email Campaign,Low
CUST_PUO0GB,PROD_TCQ9G9,TRANS_DH0JF1129,7,100.08,Home,30,South America,0.38,9443.66,5/4/2020,11/8/2023,Fall,Morning,Loyalty Program,Low
CUST_9IU34F,PROD_M9HO08,TRANS_DH0JF1130,3,102.55,Sports,17,North America,0.69,3158.85,5/4/2020,5/3/2023,Winter,Morning,Email Campaign,Medium
CUST_8TXBGW,PROD_V4PIIG,TRANS_DH0JF1131,14,158.16,Home,88,North America,0.22,9649.97,5/4/2020,5/6/2023,Spring,Afternoon,Loyalty Program,Low
CUST_UAVMKF,PROD_Z6GI91,TRANS_DH0JF1132,18,162.15,Electronics,58,South America,0.94,1929.74,5/4/2020,4/10/2023,Summer,Morning,Email Campaign,High
CUST_M05LW4,PROD_G4W6I3,TRANS_DH0JF1133,2,190.66,Sports,61,South America,0.85,5986.85,5/4/2020,7/29/2023,Fall,Evening,Discount,High
CUST_QPWRL6,PROD_ZGZM9U,TRANS_DH0JF1134,9,43.12,Clothing,74,Europe,0.66,2623.87,5/5/2020,3/21/2023,Fall,Morning,Discount,Medium
CUST_QN0S47,PROD_7KANAS,TRANS_DH0JF1135,5,69.71,Sports,58,South America,0.48,4949.82,5/5/2020,2/7/2023,Spring,Morning,Loyalty Program,Low
CUST_B7UJ91,PROD_CQT6TK,TRANS_DH0JF1136,19,81.95,Electronics,42,North America,0.82,2191.48,5/5/2020,10/26/2023,Winter,Morning,Discount,High
CUST_J23IK1,PROD_OFCW2Y,TRANS_DH0JF1137,2,91.54,Home,89,North America,0.6,7676.11,5/5/2020,12/2/2023,Summer,Evening,Loyalty Program,Medium
CUST_P5T8C8,PROD_H4OORD,TRANS_DH0JF1138,10,92.54,Electronics,26,North America,0.27,4731.67,5/5/2020,2/22/2023,Winter,Morning,Discount,Low
CUST_UD15DX,PROD_8DIDB1,TRANS_DH0JF1139,13,162.83,Home,50,North America,0.17,6899.44,5/5/2020,12/23/2023,Spring,Morning,Loyalty Program,Low
CUST_YG84JT,PROD_7PGXW4,TRANS_DH0JF1140,16,185.59,Home,17,South America,0.52,8798.72,5/5/2020,6/17/2023,Spring,Evening,Email Campaign,Medium
CUST_YLPJSU,PROD_VAHCBG,TRANS_DH0JF1141,5,30.34,Home,39,North America,0.19,7394.76,5/6/2020,5/17/2023,Spring,Morning,Discount,Low
CUST_67S266,PROD_OSPRPP,TRANS_DH0JF1142,9,74.37,Electronics,66,Asia,0.37,4953.14,5/6/2020,1/3/2023,Winter,Afternoon,Loyalty Program,Low
CUST_W5947S,PROD_KJJCZJ,TRANS_DH0JF1143,10,97.51,Sports,21,South America,0.43,2061.15,5/6/2020,5/14/2023,Summer,Evening,Discount,Low
CUST_ZEKI3K,PROD_KL3148,TRANS_DH0JF1144,10,99.53,Home,38,Asia,0.94,9556.6,5/6/2020,6/17/2023,Fall,Morning,Loyalty Program,High
CUST_8M4UM7,PROD_H4CIAT,TRANS_DH0JF1145,3,102.7,Sports,47,North America,0.98,1287.03,5/6/2020,1/30/2023,Fall,Morning,Email Campaign,High
CUST_933DRW,PROD_8JWBY7,TRANS_DH0JF1146,3,121.12,Home,21,Europe,0.25,549.58,5/6/2020,1/3/2023,Summer,Afternoon,Email Campaign,Low
CUST_1ZWIWT,PROD_HKE3BK,TRANS_DH0JF1147,14,133.65,Electronics,84,Europe,0.43,603.45,5/6/2020,9/24/2023,Fall,Afternoon,Loyalty Program,Low
CUST_P3J5G6,PROD_NK75Z9,TRANS_DH0JF1148,16,160.28,Clothing,76,Asia,0.23,8834.78,5/6/2020,8/24/2023,Summer,Morning,Loyalty Program,Low
CUST_GAN7U0,PROD_H59JZW,TRANS_DH0JF1149,2,60.47,Electronics,15,Europe,0.54,5173.39,5/7/2020,3/8/2023,Summer,Morning,Discount,Medium
CUST_L5VV84,PROD_W3SD9K,TRANS_DH0JF1150,13,72.04,Home,85,Europe,0.31,2315.61,5/7/2020,10/23/2023,Fall,Morning,Discount,Low
CUST_OQOTFC,PROD_6RRBTE,TRANS_DH0JF1151,10,88.61,Home,19,South America,0.16,3488.42,5/7/2020,5/25/2023,Spring,Evening,Discount,Low
CUST_B55YXR,PROD_JV5S3O,TRANS_DH0JF1152,7,96.36,Clothing,13,South America,0.86,4219.69,5/7/2020,2/27/2023,Winter,Evening,Email Campaign,High
CUST_VWM6BL,PROD_WWEC15,TRANS_DH0JF1153,15,113.59,Clothing,18,Asia,0.57,2047.45,5/7/2020,10/3/2023,Winter,Afternoon,Loyalty Program,Medium
CUST_V3YUBI,PROD_KT0IB2,TRANS_DH0JF1154,1,139.91,Clothing,23,North America,0.7,454.53,5/7/2020,3/23/2023,Fall,Evening,Discount,Medium
CUST_22PLVF,PROD_F7COA2,TRANS_DH0JF1155,17,158.73,Electronics,43,Europe,0.8,6787.26,5/7/2020,3/10/2023,Winter,Evening,Discount,High
CUST_IXE8DK,PROD_3Q4UAX,TRANS_DH0JF1156,15,161.43,Clothing,17,North America,0.16,5815.1,5/7/2020,6/6/2023,Spring,Morning,Loyalty Program,Low
CUST_KLTQ0M,PROD_VKN7K0,TRANS_DH0JF1157,1,167.71,Clothing,62,South America,0.6,9084.33,5/7/2020,4/18/2023,Winter,Morning,Discount,Medium
CUST_UILRXE,PROD_R6FDLY,TRANS_DH0JF1158,10,170.85,Sports,36,North America,0.23,5323.01,5/7/2020,6/14/2023,Fall,Evening,Email Campaign,Low
CUST_SMCQYF,PROD_MP751Y,TRANS_DH0JF1159,6,175.24,Electronics,59,South America,0.3,1669.54,5/7/2020,6/24/2023,Summer,Evening,Discount,Low
CUST_8EGXGV,PROD_ZW2TFB,TRANS_DH0JF1160,15,186.56,Clothing,50,North America,0.76,7004.57,5/7/2020,8/24/2023,Summer,Evening,Email Campaign,Medium
CUST_125PEU,PROD_3OSB11,TRANS_DH0JF1161,14,43.02,Sports,31,Asia,0.11,6011.14,5/8/2020,10/18/2023,Summer,Afternoon,Discount,Low
CUST_Y5AU7X,PROD_2N71M0,TRANS_DH0JF1162,12,60.6,Sports,7,South America,0.3,6077.86,5/8/2020,5/22/2023,Summer,Morning,Loyalty Program,Low
CUST_3SZ77H,PROD_SCSFUL,TRANS_DH0JF1163,16,79.91,Clothing,69,South America,0.48,5469.83,5/8/2020,9/11/2023,Spring,Morning,Discount,Low
CUST_EPWEG7,PROD_G28OKX,TRANS_DH0JF1164,19,105.24,Sports,10,Asia,0.04,2794.99,5/8/2020,11/28/2023,Spring,Afternoon,Email Campaign,Low
CUST_3WYMUK,PROD_4O2RIL,TRANS_DH0JF1165,9,122.92,Electronics,66,Europe,0.36,713.94,5/8/2020,2/18/2023,Fall,Morning,Discount,Low
CUST_TXVZTA,PROD_JZ5C3V,TRANS_DH0JF1166,7,185.36,Home,59,Europe,0.31,7501.85,5/8/2020,8/10/2023,Winter,Afternoon,Loyalty Program,Low
CUST_BWP6EV,PROD_T4FWUN,TRANS_DH0JF1167,11,25.35,Electronics,69,South America,0.76,4660.44,5/9/2020,1/30/2023,Summer,Evening,Loyalty Program,Medium
CUST_2ABKP8,PROD_ZLTCFB,TRANS_DH0JF1168,2,25.97,Sports,70,South America,0.84,6659.27,5/9/2020,9/29/2023,Winter,Afternoon,Discount,High
CUST_6LE5WO,PROD_KMVK2P,TRANS_DH0JF1169,11,34.4,Sports,36,Europe,0.83,8807.41,5/9/2020,1/27/2023,Winter,Morning,Loyalty Program,High
CUST_TGFWQL,PROD_NEEZX1,TRANS_DH0JF1170,15,71.5,Electronics,6,Asia,0.91,673.29,5/9/2020,5/9/2023,Spring,Evening,Email Campaign,High
CUST_33SBUV,PROD_YB99KB,TRANS_DH0JF1171,19,116.81,Home,20,North America,0.47,9164.2,5/9/2020,6/4/2023,Fall,Afternoon,Discount,Low
CUST_4BXSQG,PROD_C935E0,TRANS_DH0JF1172,15,148.33,Home,24,Asia,0.88,424.61,5/9/2020,3/21/2023,Fall,Afternoon,Discount,High
CUST_SOZRF3,PROD_HSJKTM,TRANS_DH0JF1173,16,191.8,Home,35,North America,0.97,859.83,5/9/2020,2/10/2023,Spring,Afternoon,Discount,High
CUST_SU2AG9,PROD_TWUUNJ,TRANS_DH0JF1174,4,198.31,Sports,7,North America,0.57,6331.64,5/9/2020,10/30/2023,Spring,Evening,Discount,Medium
CUST_6V2XCO,PROD_7QZ7PA,TRANS_DH0JF1175,8,32.03,Electronics,8,Asia,0.06,2955.2,5/10/2020,12/26/2023,Fall,Afternoon,Discount,Low
CUST_RBTHYA,PROD_GVZNDT,TRANS_DH0JF1176,19,82.93,Home,63,Asia,0.45,854.99,5/10/2020,9/17/2023,Fall,Morning,Email Campaign,Low
CUST_U8SYRO,PROD_N5OOI7,TRANS_DH0JF1177,3,93,Clothing,23,Europe,0.59,2843.42,5/10/2020,9/15/2023,Spring,Evening,Loyalty Program,Medium
CUST_1TELFE,PROD_I5JI80,TRANS_DH0JF1178,16,118,Clothing,47,Asia,0.08,8114.93,5/10/2020,11/14/2023,Summer,Afternoon,Discount,Low
CUST_ON1IWB,PROD_VDCUEZ,TRANS_DH0JF1179,15,129.78,Electronics,61,Asia,0.6,9572.09,5/10/2020,9/16/2023,Summer,Afternoon,Discount,Medium
CUST_T6Q070,PROD_25GQ9M,TRANS_DH0JF1180,12,157.81,Clothing,37,North America,0.86,1641.85,5/10/2020,1/10/2023,Fall,Afternoon,Loyalty Program,High
CUST_O5Y5KP,PROD_H8EYFQ,TRANS_DH0JF1181,18,167.86,Home,47,South America,0.67,7683.36,5/10/2020,2/20/2023,Winter,Afternoon,Email Campaign,Medium
CUST_JE6NJN,PROD_FVBBMZ,TRANS_DH0JF1182,3,176.44,Home,63,Asia,0.02,4596.07,5/10/2020,11/28/2023,Fall,Evening,Loyalty Program,Low
CUST_CUA74T,PROD_29T0FG,TRANS_DH0JF1183,16,183.47,Home,63,North America,0.72,5006.76,5/10/2020,5/5/2023,Winter,Evening,Discount,Medium
CUST_DNV9G4,PROD_VSDUZ2,TRANS_DH0JF1184,3,199.49,Home,68,North America,0.8,5298.73,5/10/2020,12/9/2023,Fall,Evening,Loyalty Program,High
CUST_NI7CKB,PROD_PNNB5D,TRANS_DH0JF1185,10,50.52,Electronics,16,South America,0.32,7575.93,5/11/2020,12/26/2023,Summer,Morning,Email Campaign,Low
CUST_0NGDZT,PROD_LJ0AGZ,TRANS_DH0JF1186,6,61.03,Home,54,Europe,0.47,1393.37,5/11/2020,1/30/2023,Winter,Afternoon,Discount,Low
CUST_OJT13J,PROD_95SQPY,TRANS_DH0JF1187,18,64.11,Clothing,59,South America,0.42,6068.73,5/11/2020,6/15/2023,Fall,Evening,Discount,Low
CUST_FRWXK4,PROD_0DT3JI,TRANS_DH0JF1188,19,73.88,Sports,32,Asia,0.2,7044.12,5/11/2020,12/30/2023,Winter,Afternoon,Loyalty Program,Low
CUST_TOXVRR,PROD_56XKWW,TRANS_DH0JF1189,1,75.19,Electronics,24,Europe,0.58,6400.79,5/11/2020,2/8/2023,Fall,Afternoon,Discount,Medium
CUST_SQMAG0,PROD_ECILF8,TRANS_DH0JF1190,11,100.85,Electronics,19,Asia,0.02,575.63,5/11/2020,3/30/2023,Winter,Morning,Discount,Low
CUST_6YW32A,PROD_XJGVBQ,TRANS_DH0JF1191,5,137.63,Sports,53,South America,0.12,3998.16,5/11/2020,5/26/2023,Fall,Morning,Discount,Low
CUST_UCHSVT,PROD_RXSECS,TRANS_DH0JF1192,1,198.3,Electronics,15,Asia,0.04,825.63,5/11/2020,11/8/2023,Fall,Evening,Loyalty Program,Low
CUST_PXLPU7,PROD_8169RH,TRANS_DH0JF1193,3,39.15,Sports,52,Europe,0.06,5600.91,5/12/2020,2/27/2023,Winter,Evening,Discount,Low
CUST_RKY270,PROD_2IN8EO,TRANS_DH0JF1194,19,69.52,Home,20,South America,0.78,5062.21,5/12/2020,3/26/2023,Winter,Evening,Discount,Medium
CUST_KSKMPS,PROD_NQSIIQ,TRANS_DH0JF1195,12,91.83,Sports,63,Asia,0.12,7607.62,5/12/2020,9/26/2023,Spring,Evening,Discount,Low
CUST_5LQDQ1,PROD_BK31SG,TRANS_DH0JF1196,19,108.36,Home,28,South America,0.58,1965.1,5/12/2020,5/8/2023,Spring,Evening,Discount,Medium
CUST_IX3GIO,PROD_L1BE4U,TRANS_DH0JF1197,4,108.88,Clothing,76,North America,0.58,7703.94,5/12/2020,10/14/2023,Spring,Afternoon,Discount,Medium
CUST_D24BB4,PROD_0W7JUG,TRANS_DH0JF1198,9,125.25,Sports,84,Europe,0.43,2568.73,5/12/2020,9/4/2023,Winter,Afternoon,Loyalty Program,Low
CUST_IVVJN5,PROD_PIMCAY,TRANS_DH0JF1199,5,139.14,Home,7,Europe,0.42,8588.28,5/12/2020,3/1/2023,Fall,Evening,Email Campaign,Low
CUST_RBKJPB,PROD_4O68L3,TRANS_DH0JF1200,3,154.92,Electronics,6,North America,0.64,6662.91,5/12/2020,3/30/2023,Fall,Afternoon,Loyalty Program,Medium
CUST_Q5JKT5,PROD_JWE2K2,TRANS_DH0JF1201,18,173.52,Electronics,58,South America,0.08,5645.51,5/12/2020,9/29/2023,Winter,Evening,Discount,Low
CUST_PVCL6R,PROD_2U0JGE,TRANS_DH0JF1202,5,196.98,Home,71,Asia,0.69,4936.54,5/12/2020,3/7/2023,Spring,Morning,Email Campaign,Medium
CUST_CA1QY3,PROD_CVN2QU,TRANS_DH0JF1203,4,27.14,Electronics,15,North America,0.48,9264.82,5/13/2020,9/19/2023,Winter,Morning,Loyalty Program,Low
CUST_8CC8DB,PROD_H2TWUT,TRANS_DH0JF1204,15,27.48,Home,83,South America,0.9,609.12,5/13/2020,11/20/2023,Winter,Evening,Loyalty Program,High
CUST_DPVAVL,PROD_4VUFZM,TRANS_DH0JF1205,2,29.1,Sports,68,Asia,0.03,5850,5/13/2020,4/26/2023,Summer,Afternoon,Loyalty Program,Low
CUST_ZU1LT1,PROD_6NTNGL,TRANS_DH0JF1206,13,47.2,Clothing,76,South America,0.67,2772.04,5/13/2020,8/24/2023,Winter,Afternoon,Email Campaign,Medium
CUST_91FCWX,PROD_4GZMNR,TRANS_DH0JF1207,1,56.7,Home,34,South America,0.58,2405.62,5/13/2020,9/15/2023,Fall,Evening,Discount,Medium
CUST_5346LH,PROD_0TGIQK,TRANS_DH0JF1208,18,68.44,Clothing,30,South America,0.39,2253.56,5/13/2020,11/29/2023,Winter,Morning,Discount,Low
CUST_ECSFA7,PROD_LR1KGK,TRANS_DH0JF1209,8,86.67,Clothing,77,Asia,0.5,4462.35,5/13/2020,6/26/2023,Spring,Afternoon,Loyalty Program,Medium
CUST_PW9RF0,PROD_P39DTT,TRANS_DH0JF1210,2,137.68,Clothing,74,South America,0.04,3847.09,5/13/2020,6/30/2023,Spring,Afternoon,Loyalty Program,Low
CUST_GP045I,PROD_SR3Q89,TRANS_DH0JF1211,14,147.84,Clothing,71,Asia,0.33,5358.64,5/13/2020,5/12/2023,Spring,Evening,Discount,Low
CUST_HTTHB6,PROD_B6YR60,TRANS_DH0JF1212,13,181.02,Electronics,42,Asia,0.98,2440.28,5/13/2020,11/12/2023,Summer,Evening,Loyalty Program,High
CUST_XFPC3V,PROD_6PJGCH,TRANS_DH0JF1213,3,185.75,Electronics,24,North America,0.83,4088.06,5/13/2020,9/3/2023,Fall,Morning,Discount,High
CUST_YCDZ18,PROD_A5GRO4,TRANS_DH0JF1214,18,197.98,Sports,7,Europe,0.29,3692.95,5/13/2020,7/24/2023,Fall,Evening,Email Campaign,Low
CUST_B2NHJD,PROD_JG9F4N,TRANS_DH0JF1215,3,26.67,Home,14,North America,0.03,290.25,5/14/2020,3/23/2023,Summer,Evening,Discount,Low
CUST_Z0CVKV,PROD_O4RE9S,TRANS_DH0JF1216,13,93.02,Electronics,17,Asia,0.15,5367.08,5/14/2020,5/18/2023,Winter,Evening,Loyalty Program,Low
CUST_38DRUN,PROD_G4S371,TRANS_DH0JF1217,4,126.97,Electronics,45,North America,0.93,4279.56,5/14/2020,2/6/2023,Fall,Morning,Discount,High
CUST_JVGFK2,PROD_AWCN84,TRANS_DH0JF1218,12,138.89,Home,77,Europe,0.46,8414.34,5/14/2020,11/20/2023,Winter,Evening,Discount,Low
CUST_R2T61Z,PROD_FTL07V,TRANS_DH0JF1219,18,40.27,Sports,9,Europe,0.97,1778.31,5/15/2020,7/30/2023,Fall,Evening,Loyalty Program,High
CUST_B2STDR,PROD_27O1TY,TRANS_DH0JF1220,6,53.86,Electronics,61,North America,0.99,2084.42,5/15/2020,11/25/2023,Fall,Morning,Discount,High
CUST_5513OT,PROD_EMFX94,TRANS_DH0JF1221,13,76.75,Home,71,North America,0.29,2658.15,5/15/2020,12/9/2023,Summer,Afternoon,Loyalty Program,Low
CUST_0JMM0F,PROD_HD1NJ4,TRANS_DH0JF1222,18,154.59,Sports,66,South America,0.18,8483.77,5/15/2020,2/7/2023,Winter,Evening,Email Campaign,Low
CUST_CVJCQE,PROD_0XMRUE,TRANS_DH0JF1223,4,168.99,Electronics,75,Europe,0.04,4436.29,5/15/2020,12/22/2023,Winter,Morning,Discount,Low
CUST_LHNE33,PROD_NB9NPV,TRANS_DH0JF1224,2,43.58,Home,44,Europe,0.19,1395.16,5/16/2020,11/20/2023,Fall,Evening,Loyalty Program,Low
CUST_L5B2LT,PROD_6YRPES,TRANS_DH0JF1225,19,66.06,Sports,31,Europe,0.27,8623.08,5/16/2020,1/24/2023,Spring,Morning,Email Campaign,Low
CUST_K1VWZI,PROD_K38F5M,TRANS_DH0JF1226,8,70.7,Clothing,75,Europe,0.04,5535.89,5/16/2020,4/7/2023,Spring,Afternoon,Discount,Low
CUST_2UYBKS,PROD_DGIGST,TRANS_DH0JF1227,16,79.8,Clothing,13,Europe,0.56,2133.58,5/16/2020,1/16/2023,Summer,Afternoon,Discount,Medium
CUST_TDZID6,PROD_SJ6GBZ,TRANS_DH0JF1228,1,104.08,Home,89,South America,0.36,6229.42,5/16/2020,10/10/2023,Spring,Evening,Email Campaign,Low
CUST_8YY0HB,PROD_LXN4LP,TRANS_DH0JF1229,7,105.21,Sports,64,Asia,0.8,6837.62,5/16/2020,9/20/2023,Fall,Morning,Email Campaign,High
CUST_O8VEBG,PROD_OVNGE9,TRANS_DH0JF1230,4,113.14,Sports,58,Asia,0.32,877.78,5/16/2020,4/22/2023,Spring,Afternoon,Email Campaign,Low
CUST_E7JQOQ,PROD_5BAJEV,TRANS_DH0JF1231,15,125.87,Home,12,North America,0.58,8373.93,5/16/2020,11/28/2023,Winter,Afternoon,Discount,Medium
CUST_6OX7CH,PROD_R0PPKB,TRANS_DH0JF1232,16,145.13,Sports,70,South America,0.13,4162.41,5/16/2020,8/12/2023,Summer,Evening,Email Campaign,Low
CUST_HUHIM8,PROD_CP2BET,TRANS_DH0JF1233,15,155.9,Clothing,25,Asia,0.81,7237.4,5/16/2020,7/14/2023,Winter,Afternoon,Loyalty Program,High
CUST_BWTBZL,PROD_5NK1VO,TRANS_DH0JF1234,12,176.69,Home,84,South America,0.11,8268.54,5/16/2020,6/2/2023,Spring,Evening,Email Campaign,Low
CUST_MLEN4Q,PROD_C8H605,TRANS_DH0JF1235,1,178.61,Electronics,10,Asia,0.81,523.33,5/16/2020,7/24/2023,Summer,Morning,Loyalty Program,High
CUST_3PSTYH,PROD_ORT41H,TRANS_DH0JF1236,19,36.54,Electronics,88,Asia,0.5,207.97,5/17/2020,7/20/2023,Fall,Afternoon,Email Campaign,Medium
CUST_2F5BZY,PROD_ETK1S3,TRANS_DH0JF1237,11,43.98,Home,55,North America,0.93,4425.35,5/17/2020,3/3/2023,Summer,Morning,Discount,High
CUST_D7PHAG,PROD_ZBA48V,TRANS_DH0JF1238,1,65.96,Clothing,27,South America,0.73,1448.01,5/17/2020,1/7/2023,Fall,Afternoon,Loyalty Program,Medium
CUST_0ITY6V,PROD_RQRNPQ,TRANS_DH0JF1239,18,100.78,Electronics,85,South America,0.89,5952.96,5/17/2020,2/24/2023,Summer,Morning,Loyalty Program,High
CUST_TTVCVZ,PROD_DG904U,TRANS_DH0JF1240,1,107.09,Home,27,Asia,0.53,7600.22,5/17/2020,12/17/2023,Summer,Afternoon,Loyalty Program,Medium
CUST_PAUI8G,PROD_URFNGR,TRANS_DH0JF1241,12,114.86,Sports,47,Asia,0.41,8576.56,5/17/2020,6/2/2023,Summer,Morning,Email Campaign,Low
CUST_AJ6B1B,PROD_V2G8RO,TRANS_DH0JF1242,14,140.3,Clothing,48,Asia,0.85,4778.23,5/17/2020,9/4/2023,Spring,Morning,Discount,High
CUST_JYZR9W,PROD_RJI6FF,TRANS_DH0JF1243,1,186.05,Sports,21,Asia,1,3058.12,5/17/2020,6/24/2023,Fall,Morning,Loyalty Program,High
CUST_JPV1AL,PROD_TMGNTU,TRANS_DH0JF1244,5,194.57,Clothing,10,Asia,0.02,6864.48,5/17/2020,2/6/2023,Summer,Afternoon,Discount,Low
CUST_4XRMBW,PROD_KZCK1N,TRANS_DH0JF1245,17,29,Sports,64,Asia,0.34,5976.68,5/18/2020,6/27/2023,Fall,Afternoon,Loyalty Program,Low
CUST_DPUA5Y,PROD_LU6RMK,TRANS_DH0JF1246,11,34.65,Clothing,60,North America,0.56,5130.93,5/18/2020,1/20/2023,Spring,Morning,Discount,Medium
CUST_4R85KR,PROD_TTKCRM,TRANS_DH0JF1247,6,46.98,Clothing,23,Asia,0.44,1572.81,5/18/2020,5/28/2023,Spring,Afternoon,Email Campaign,Low
CUST_DDOPB8,PROD_UAEVAF,TRANS_DH0JF1248,17,74.95,Sports,81,South America,0.85,2752.74,5/18/2020,10/3/2023,Fall,Evening,Discount,High
CUST_W7A33I,PROD_6XDESZ,TRANS_DH0JF1249,3,76.91,Clothing,80,Asia,0.78,4781.31,5/18/2020,11/22/2023,Summer,Evening,Loyalty Program,Medium
CUST_FFMWBO,PROD_TAPEE9,TRANS_DH0JF1250,12,81.04,Electronics,84,North America,0.89,2385.94,5/18/2020,4/21/2023,Spring,Evening,Loyalty Program,High
CUST_G1XQ61,PROD_TMLI54,TRANS_DH0JF1251,10,94.97,Clothing,76,Europe,0.49,4629.95,5/18/2020,8/2/2023,Winter,Evening,Discount,Low
CUST_7Q4QTF,PROD_FJLLGK,TRANS_DH0JF1252,11,96.94,Sports,9,Asia,0.34,4874.95,5/18/2020,11/7/2023,Spring,Morning,Email Campaign,Low
CUST_9ASNWN,PROD_QACZN0,TRANS_DH0JF1253,18,159.5,Sports,39,Europe,0.39,3743.75,5/18/2020,9/8/2023,Spring,Morning,Loyalty Program,Low
CUST_47FTF0,PROD_58NYOR,TRANS_DH0JF1254,19,159.66,Clothing,15,South America,0.9,1818.78,5/18/2020,5/19/2023,Fall,Morning,Loyalty Program,High
